Match_ID,Team1,Team2,Team1_Strength,Team2_Strength,Team1_Form,Team2_Form,Venue,Weather,Toss_Winner,Toss_Decision,Home_Advantage,Winner
2565,Gujarat Titans,Lucknow Super Giants,70.1,73.13,46,42,Eden Gardens,Humid,Lucknow Super Giants,Bat,0,Lucknow Super Giants
2566,Royal Challengers Bengaluru,Gujarat Titans,70.57,70.1,72,75,Eden Gardens,Cloudy,Royal Challengers Bengaluru,Field,6,Royal Challengers Bengaluru
2567,Royal Challengers Bengaluru,Rajasthan Royals,70.57,72.07,66,72,Ekana Stadium,Humid,Royal Challengers Bengaluru,Field,6,Royal Challengers Bengaluru
2568,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,61,65,Chepauk,Dew,Chennai Super Kings,Bat,8,Chennai Super Kings
2569,Punjab Kings,Sunrisers Hyderabad,70.57,72.04,92,40,Eden Gardens,Humid,Sunrisers Hyderabad,Bat,10,Sunrisers Hyderabad
2570,Lucknow Super Giants,Punjab Kings,73.13,70.57,73,54,Wankhede Stadium,Cloudy,Lucknow Super Giants,Field,9,Lucknow Super Giants
2571,Gujarat Titans,Delhi Capitals,70.1,71.2,46,81,Narendra Modi Stadium,Humid,Delhi Capitals,Bat,6,Delhi Capitals
2572,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,100,67,Rajiv Gandhi Stadium,Dew,Lucknow Super Giants,Field,1,Kolkata Knight Riders
2573,Rajasthan Royals,Gujarat Titans,72.07,70.1,67,59,Arun Jaitley Stadium,Dew,Rajasthan Royals,Field,10,Rajasthan Royals
2574,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,99,88,Eden Gardens,Sunny,Mumbai Indians,Bat,9,Mumbai Indians
2575,Delhi Capitals,Royal Challengers Bengaluru,71.2,70.57,93,62,Rajiv Gandhi Stadium,Humid,Delhi Capitals,Bat,7,Delhi Capitals
2576,Mumbai Indians,Rajasthan Royals,71.65,72.07,64,71,Ekana Stadium,Sunny,Mumbai Indians,Field,1,Mumbai Indians
2577,Lucknow Super Giants,Rajasthan Royals,73.13,72.07,49,56,Wankhede Stadium,Cloudy,Rajasthan Royals,Field,5,Rajasthan Royals
2578,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,72,87,Wankhede Stadium,Cloudy,Lucknow Super Giants,Field,10,Lucknow Super Giants
2579,Kolkata Knight Riders,Chennai Super Kings,71.5,71.19,46,65,Chinnaswamy Stadium,Sunny,Kolkata Knight Riders,Field,3,Chennai Super Kings
2580,Lucknow Super Giants,Rajasthan Royals,73.13,72.07,58,54,Arun Jaitley Stadium,Cloudy,Rajasthan Royals,Bat,0,Rajasthan Royals
2581,Punjab Kings,Chennai Super Kings,70.57,71.19,60,57,Rajiv Gandhi Stadium,Dew,Punjab Kings,Field,3,Punjab Kings
2582,Sunrisers Hyderabad,Gujarat Titans,72.04,70.1,61,49,Ekana Stadium,Humid,Gujarat Titans,Bat,0,Gujarat Titans
2583,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,63,64,Ekana Stadium,Dew,Kolkata Knight Riders,Bat,5,Kolkata Knight Riders
2584,Lucknow Super Giants,Kolkata Knight Riders,73.13,71.5,46,99,Chepauk,Sunny,Kolkata Knight Riders,Bat,6,Kolkata Knight Riders
2585,Rajasthan Royals,Sunrisers Hyderabad,72.07,72.04,53,77,Chepauk,Dew,Sunrisers Hyderabad,Field,7,Rajasthan Royals
2586,Mumbai Indians,Chennai Super Kings,71.65,71.19,45,60,Chepauk,Dew,Chennai Super Kings,Field,8,Chennai Super Kings
2587,Kolkata Knight Riders,Sunrisers Hyderabad,71.5,72.04,40,49,Chepauk,Humid,Kolkata Knight Riders,Field,8,Kolkata Knight Riders
2588,Mumbai Indians,Punjab Kings,71.65,70.57,55,69,Eden Gardens,Humid,Punjab Kings,Bat,3,Punjab Kings
2589,Royal Challengers Bengaluru,Lucknow Super Giants,70.57,73.13,84,49,Rajiv Gandhi Stadium,Dew,Royal Challengers Bengaluru,Field,1,Royal Challengers Bengaluru
2590,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,45,41,Narendra Modi Stadium,Dew,Lucknow Super Giants,Bat,1,Lucknow Super Giants
2591,Delhi Capitals,Chennai Super Kings,71.2,71.19,82,83,Chepauk,Humid,Chennai Super Kings,Field,8,Chennai Super Kings
2592,Lucknow Super Giants,Mumbai Indians,73.13,71.65,56,45,Narendra Modi Stadium,Sunny,Lucknow Super Giants,Bat,8,Lucknow Super Giants
2593,Royal Challengers Bengaluru,Rajasthan Royals,70.57,72.07,59,40,Arun Jaitley Stadium,Sunny,Royal Challengers Bengaluru,Bat,5,Royal Challengers Bengaluru
2594,Lucknow Super Giants,Kolkata Knight Riders,73.13,71.5,59,68,Wankhede Stadium,Humid,Kolkata Knight Riders,Bat,9,Lucknow Super Giants
2595,Chennai Super Kings,Punjab Kings,71.19,70.57,46,58,Ekana Stadium,Cloudy,Chennai Super Kings,Bat,3,Punjab Kings
2596,Chennai Super Kings,Kolkata Knight Riders,71.19,71.5,60,70,Chepauk,Cloudy,Kolkata Knight Riders,Field,10,Chennai Super Kings
2597,Punjab Kings,Kolkata Knight Riders,70.57,71.5,41,54,Chinnaswamy Stadium,Dew,Kolkata Knight Riders,Field,9,Punjab Kings
2598,Punjab Kings,Lucknow Super Giants,70.57,73.13,78,100,Chinnaswamy Stadium,Cloudy,Punjab Kings,Bat,6,Lucknow Super Giants
2599,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,59,44,Wankhede Stadium,Dew,Sunrisers Hyderabad,Bat,2,Sunrisers Hyderabad
2600,Rajasthan Royals,Royal Challengers Bengaluru,72.07,70.57,42,62,Ekana Stadium,Dew,Rajasthan Royals,Bat,10,Rajasthan Royals
2601,Gujarat Titans,Chennai Super Kings,70.1,71.19,81,61,Narendra Modi Stadium,Dew,Gujarat Titans,Bat,5,Gujarat Titans
2602,Lucknow Super Giants,Gujarat Titans,73.13,70.1,57,68,Narendra Modi Stadium,Dew,Gujarat Titans,Field,8,Gujarat Titans
2603,Royal Challengers Bengaluru,Kolkata Knight Riders,70.57,71.5,72,56,Eden Gardens,Dew,Royal Challengers Bengaluru,Bat,6,Royal Challengers Bengaluru
2604,Punjab Kings,Gujarat Titans,70.57,70.1,40,88,Eden Gardens,Dew,Gujarat Titans,Bat,10,Gujarat Titans
2605,Mumbai Indians,Gujarat Titans,71.65,70.1,92,99,Wankhede Stadium,Dew,Mumbai Indians,Bat,1,Mumbai Indians
2606,Lucknow Super Giants,Gujarat Titans,73.13,70.1,57,79,Wankhede Stadium,Cloudy,Lucknow Super Giants,Field,4,Gujarat Titans
2607,Delhi Capitals,Chennai Super Kings,71.2,71.19,68,57,Chinnaswamy Stadium,Cloudy,Delhi Capitals,Field,10,Delhi Capitals
2608,Delhi Capitals,Gujarat Titans,71.2,70.1,100,50,Chinnaswamy Stadium,Sunny,Gujarat Titans,Bat,3,Delhi Capitals
2609,Lucknow Super Giants,Kolkata Knight Riders,73.13,71.5,79,84,Chepauk,Dew,Kolkata Knight Riders,Field,3,Kolkata Knight Riders
2610,Gujarat Titans,Punjab Kings,70.1,70.57,81,93,Ekana Stadium,Cloudy,Gujarat Titans,Field,3,Gujarat Titans
2611,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,72,71,Chepauk,Cloudy,Kolkata Knight Riders,Field,5,Sunrisers Hyderabad
2612,Punjab Kings,Chennai Super Kings,70.57,71.19,75,69,Eden Gardens,Humid,Punjab Kings,Bat,4,Punjab Kings
2613,Punjab Kings,Chennai Super Kings,70.57,71.19,68,99,Wankhede Stadium,Dew,Punjab Kings,Field,5,Punjab Kings
2614,Delhi Capitals,Punjab Kings,71.2,70.57,78,48,Eden Gardens,Sunny,Punjab Kings,Bat,5,Punjab Kings
2615,Gujarat Titans,Mumbai Indians,70.1,71.65,99,96,Arun Jaitley Stadium,Humid,Mumbai Indians,Field,6,Mumbai Indians
2616,Punjab Kings,Lucknow Super Giants,70.57,73.13,46,100,Narendra Modi Stadium,Humid,Lucknow Super Giants,Field,0,Lucknow Super Giants
2617,Kolkata Knight Riders,Sunrisers Hyderabad,71.5,72.04,70,84,Eden Gardens,Dew,Sunrisers Hyderabad,Bat,5,Sunrisers Hyderabad
2618,Lucknow Super Giants,Delhi Capitals,73.13,71.2,41,79,Chepauk,Dew,Lucknow Super Giants,Bat,0,Delhi Capitals
2619,Rajasthan Royals,Lucknow Super Giants,72.07,73.13,45,92,Arun Jaitley Stadium,Dew,Rajasthan Royals,Field,1,Lucknow Super Giants
2620,Kolkata Knight Riders,Royal Challengers Bengaluru,71.5,70.57,45,48,Eden Gardens,Cloudy,Kolkata Knight Riders,Bat,10,Kolkata Knight Riders
2621,Mumbai Indians,Royal Challengers Bengaluru,71.65,70.57,94,59,Rajiv Gandhi Stadium,Sunny,Royal Challengers Bengaluru,Field,2,Royal Challengers Bengaluru
2622,Kolkata Knight Riders,Gujarat Titans,71.5,70.1,73,47,Ekana Stadium,Dew,Kolkata Knight Riders,Field,5,Kolkata Knight Riders
2623,Sunrisers Hyderabad,Gujarat Titans,72.04,70.1,44,89,Chepauk,Cloudy,Sunrisers Hyderabad,Field,3,Sunrisers Hyderabad
2624,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,70,64,Eden Gardens,Cloudy,Kolkata Knight Riders,Bat,3,Kolkata Knight Riders
2625,Chennai Super Kings,Mumbai Indians,71.19,71.65,67,72,Chinnaswamy Stadium,Humid,Chennai Super Kings,Field,7,Chennai Super Kings
2626,Mumbai Indians,Rajasthan Royals,71.65,72.07,85,76,Chinnaswamy Stadium,Cloudy,Rajasthan Royals,Bat,8,Rajasthan Royals
2627,Punjab Kings,Rajasthan Royals,70.57,72.07,51,64,Chinnaswamy Stadium,Dew,Rajasthan Royals,Field,2,Rajasthan Royals
2628,Chennai Super Kings,Kolkata Knight Riders,71.19,71.5,56,59,Narendra Modi Stadium,Cloudy,Kolkata Knight Riders,Field,8,Kolkata Knight Riders
2629,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,54,42,Rajiv Gandhi Stadium,Humid,Kolkata Knight Riders,Bat,5,Kolkata Knight Riders
2630,Delhi Capitals,Gujarat Titans,71.2,70.1,78,83,Wankhede Stadium,Dew,Delhi Capitals,Field,8,Gujarat Titans
2631,Delhi Capitals,Rajasthan Royals,71.2,72.07,84,49,Wankhede Stadium,Humid,Rajasthan Royals,Bat,7,Delhi Capitals
2632,Chennai Super Kings,Gujarat Titans,71.19,70.1,86,41,Chinnaswamy Stadium,Cloudy,Chennai Super Kings,Field,8,Chennai Super Kings
2633,Gujarat Titans,Delhi Capitals,70.1,71.2,62,82,Ekana Stadium,Dew,Gujarat Titans,Field,9,Gujarat Titans
2634,Gujarat Titans,Delhi Capitals,70.1,71.2,88,62,Eden Gardens,Cloudy,Delhi Capitals,Field,4,Gujarat Titans
2635,Mumbai Indians,Chennai Super Kings,71.65,71.19,99,69,Wankhede Stadium,Cloudy,Chennai Super Kings,Bat,5,Mumbai Indians
2636,Rajasthan Royals,Gujarat Titans,72.07,70.1,50,63,Narendra Modi Stadium,Cloudy,Rajasthan Royals,Bat,0,Rajasthan Royals
2637,Mumbai Indians,Lucknow Super Giants,71.65,73.13,87,100,Chepauk,Cloudy,Lucknow Super Giants,Bat,8,Lucknow Super Giants
2638,Sunrisers Hyderabad,Rajasthan Royals,72.04,72.07,42,96,Ekana Stadium,Cloudy,Sunrisers Hyderabad,Bat,10,Sunrisers Hyderabad
2639,Kolkata Knight Riders,Royal Challengers Bengaluru,71.5,70.57,62,49,Chepauk,Sunny,Royal Challengers Bengaluru,Bat,0,Royal Challengers Bengaluru
2640,Kolkata Knight Riders,Sunrisers Hyderabad,71.5,72.04,74,70,Narendra Modi Stadium,Sunny,Sunrisers Hyderabad,Bat,7,Kolkata Knight Riders
2641,Chennai Super Kings,Delhi Capitals,71.19,71.2,44,50,Arun Jaitley Stadium,Humid,Delhi Capitals,Bat,10,Delhi Capitals
2642,Rajasthan Royals,Lucknow Super Giants,72.07,73.13,72,47,Narendra Modi Stadium,Humid,Rajasthan Royals,Bat,6,Rajasthan Royals
2643,Mumbai Indians,Chennai Super Kings,71.65,71.19,40,68,Chepauk,Cloudy,Mumbai Indians,Field,0,Chennai Super Kings
2644,Mumbai Indians,Kolkata Knight Riders,71.65,71.5,83,49,Narendra Modi Stadium,Cloudy,Kolkata Knight Riders,Field,3,Mumbai Indians
2645,Sunrisers Hyderabad,Royal Challengers Bengaluru,72.04,70.57,41,95,Eden Gardens,Dew,Royal Challengers Bengaluru,Bat,1,Royal Challengers Bengaluru
2646,Chennai Super Kings,Royal Challengers Bengaluru,71.19,70.57,70,86,Narendra Modi Stadium,Sunny,Chennai Super Kings,Bat,0,Chennai Super Kings
2647,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,46,67,Rajiv Gandhi Stadium,Humid,Chennai Super Kings,Bat,0,Chennai Super Kings
2648,Delhi Capitals,Royal Challengers Bengaluru,71.2,70.57,41,46,Arun Jaitley Stadium,Sunny,Royal Challengers Bengaluru,Field,4,Royal Challengers Bengaluru
2649,Sunrisers Hyderabad,Royal Challengers Bengaluru,72.04,70.57,40,77,Chepauk,Humid,Sunrisers Hyderabad,Bat,5,Royal Challengers Bengaluru
2650,Chennai Super Kings,Gujarat Titans,71.19,70.1,46,86,Chinnaswamy Stadium,Sunny,Gujarat Titans,Bat,5,Gujarat Titans
2651,Sunrisers Hyderabad,Royal Challengers Bengaluru,72.04,70.57,99,43,Arun Jaitley Stadium,Cloudy,Royal Challengers Bengaluru,Field,10,Royal Challengers Bengaluru
2652,Lucknow Super Giants,Kolkata Knight Riders,73.13,71.5,71,65,Chepauk,Humid,Lucknow Super Giants,Field,0,Lucknow Super Giants
2653,Sunrisers Hyderabad,Delhi Capitals,72.04,71.2,60,72,Rajiv Gandhi Stadium,Cloudy,Delhi Capitals,Field,8,Delhi Capitals
2654,Rajasthan Royals,Punjab Kings,72.07,70.57,57,74,Wankhede Stadium,Cloudy,Rajasthan Royals,Field,5,Rajasthan Royals
2655,Lucknow Super Giants,Punjab Kings,73.13,70.57,47,93,Rajiv Gandhi Stadium,Sunny,Punjab Kings,Bat,2,Punjab Kings
2656,Delhi Capitals,Kolkata Knight Riders,71.2,71.5,82,86,Arun Jaitley Stadium,Cloudy,Delhi Capitals,Field,5,Delhi Capitals
2657,Gujarat Titans,Rajasthan Royals,70.1,72.07,46,83,Chinnaswamy Stadium,Dew,Gujarat Titans,Bat,4,Gujarat Titans
2658,Punjab Kings,Kolkata Knight Riders,70.57,71.5,60,89,Eden Gardens,Sunny,Kolkata Knight Riders,Bat,8,Kolkata Knight Riders
2659,Royal Challengers Bengaluru,Punjab Kings,70.57,70.57,98,100,Wankhede Stadium,Sunny,Punjab Kings,Bat,2,Punjab Kings
2660,Royal Challengers Bengaluru,Chennai Super Kings,70.57,71.19,43,40,Chinnaswamy Stadium,Humid,Chennai Super Kings,Field,10,Royal Challengers Bengaluru
2661,Gujarat Titans,Royal Challengers Bengaluru,70.1,70.57,77,79,Chinnaswamy Stadium,Sunny,Royal Challengers Bengaluru,Field,6,Gujarat Titans
2662,Gujarat Titans,Punjab Kings,70.1,70.57,76,96,Chepauk,Dew,Gujarat Titans,Field,6,Gujarat Titans
2663,Mumbai Indians,Gujarat Titans,71.65,70.1,73,83,Ekana Stadium,Humid,Mumbai Indians,Field,10,Mumbai Indians
2664,Chennai Super Kings,Royal Challengers Bengaluru,71.19,70.57,81,46,Narendra Modi Stadium,Cloudy,Royal Challengers Bengaluru,Field,3,Royal Challengers Bengaluru
2665,Lucknow Super Giants,Punjab Kings,73.13,70.57,55,71,Narendra Modi Stadium,Humid,Punjab Kings,Field,7,Punjab Kings
2666,Kolkata Knight Riders,Gujarat Titans,71.5,70.1,47,94,Wankhede Stadium,Dew,Gujarat Titans,Bat,6,Gujarat Titans
2667,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,59,89,Ekana Stadium,Humid,Kolkata Knight Riders,Field,0,Kolkata Knight Riders
2668,Gujarat Titans,Royal Challengers Bengaluru,70.1,70.57,53,98,Arun Jaitley Stadium,Sunny,Royal Challengers Bengaluru,Field,5,Royal Challengers Bengaluru
2669,Mumbai Indians,Punjab Kings,71.65,70.57,61,66,Eden Gardens,Dew,Punjab Kings,Field,3,Punjab Kings
2670,Mumbai Indians,Lucknow Super Giants,71.65,73.13,68,81,Eden Gardens,Dew,Lucknow Super Giants,Field,1,Lucknow Super Giants
2671,Delhi Capitals,Lucknow Super Giants,71.2,73.13,81,80,Wankhede Stadium,Dew,Delhi Capitals,Field,9,Delhi Capitals
2672,Royal Challengers Bengaluru,Delhi Capitals,70.57,71.2,58,40,Chinnaswamy Stadium,Cloudy,Delhi Capitals,Field,2,Royal Challengers Bengaluru
2673,Sunrisers Hyderabad,Mumbai Indians,72.04,71.65,45,88,Chepauk,Dew,Mumbai Indians,Bat,2,Mumbai Indians
2674,Delhi Capitals,Rajasthan Royals,71.2,72.07,58,79,Ekana Stadium,Cloudy,Rajasthan Royals,Bat,3,Rajasthan Royals
2675,Punjab Kings,Rajasthan Royals,70.57,72.07,58,67,Arun Jaitley Stadium,Sunny,Punjab Kings,Field,5,Punjab Kings
2676,Lucknow Super Giants,Sunrisers Hyderabad,73.13,72.04,42,42,Rajiv Gandhi Stadium,Sunny,Sunrisers Hyderabad,Field,1,Sunrisers Hyderabad
2677,Delhi Capitals,Kolkata Knight Riders,71.2,71.5,91,70,Rajiv Gandhi Stadium,Sunny,Delhi Capitals,Bat,8,Delhi Capitals
2678,Sunrisers Hyderabad,Punjab Kings,72.04,70.57,83,86,Wankhede Stadium,Dew,Punjab Kings,Bat,7,Punjab Kings
2679,Sunrisers Hyderabad,Royal Challengers Bengaluru,72.04,70.57,81,55,Wankhede Stadium,Humid,Royal Challengers Bengaluru,Field,4,Royal Challengers Bengaluru
2680,Lucknow Super Giants,Kolkata Knight Riders,73.13,71.5,63,63,Arun Jaitley Stadium,Humid,Kolkata Knight Riders,Bat,2,Lucknow Super Giants
2681,Lucknow Super Giants,Punjab Kings,73.13,70.57,71,71,Narendra Modi Stadium,Cloudy,Lucknow Super Giants,Bat,7,Lucknow Super Giants
2682,Gujarat Titans,Lucknow Super Giants,70.1,73.13,56,83,Rajiv Gandhi Stadium,Sunny,Gujarat Titans,Bat,3,Gujarat Titans
2683,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,96,99,Wankhede Stadium,Cloudy,Sunrisers Hyderabad,Bat,0,Sunrisers Hyderabad
2684,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,46,69,Wankhede Stadium,Dew,Chennai Super Kings,Bat,1,Chennai Super Kings
2685,Lucknow Super Giants,Mumbai Indians,73.13,71.65,77,94,Chinnaswamy Stadium,Humid,Mumbai Indians,Bat,7,Mumbai Indians
2686,Rajasthan Royals,Chennai Super Kings,72.07,71.19,51,86,Eden Gardens,Cloudy,Rajasthan Royals,Bat,9,Chennai Super Kings
2687,Gujarat Titans,Sunrisers Hyderabad,70.1,72.04,76,98,Rajiv Gandhi Stadium,Cloudy,Gujarat Titans,Bat,5,Sunrisers Hyderabad
2688,Chennai Super Kings,Lucknow Super Giants,71.19,73.13,95,43,Chepauk,Cloudy,Chennai Super Kings,Field,7,Chennai Super Kings
2689,Delhi Capitals,Kolkata Knight Riders,71.2,71.5,79,75,Arun Jaitley Stadium,Dew,Kolkata Knight Riders,Bat,8,Kolkata Knight Riders
2690,Sunrisers Hyderabad,Royal Challengers Bengaluru,72.04,70.57,93,84,Wankhede Stadium,Sunny,Sunrisers Hyderabad,Field,9,Royal Challengers Bengaluru
2691,Chennai Super Kings,Delhi Capitals,71.19,71.2,72,77,Arun Jaitley Stadium,Cloudy,Delhi Capitals,Field,6,Delhi Capitals
2692,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,96,93,Narendra Modi Stadium,Dew,Lucknow Super Giants,Field,5,Chennai Super Kings
2693,Punjab Kings,Kolkata Knight Riders,70.57,71.5,70,71,Narendra Modi Stadium,Sunny,Kolkata Knight Riders,Bat,9,Kolkata Knight Riders
2694,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,45,49,Ekana Stadium,Cloudy,Chennai Super Kings,Bat,6,Chennai Super Kings
2695,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,83,86,Eden Gardens,Dew,Chennai Super Kings,Bat,7,Chennai Super Kings
2696,Rajasthan Royals,Royal Challengers Bengaluru,72.07,70.57,100,67,Wankhede Stadium,Humid,Royal Challengers Bengaluru,Field,8,Royal Challengers Bengaluru
2697,Chennai Super Kings,Gujarat Titans,71.19,70.1,59,70,Arun Jaitley Stadium,Sunny,Chennai Super Kings,Field,9,Chennai Super Kings
2698,Kolkata Knight Riders,Sunrisers Hyderabad,71.5,72.04,75,83,Arun Jaitley Stadium,Cloudy,Sunrisers Hyderabad,Field,1,Sunrisers Hyderabad
2699,Gujarat Titans,Rajasthan Royals,70.1,72.07,79,75,Narendra Modi Stadium,Sunny,Rajasthan Royals,Bat,1,Rajasthan Royals
2700,Chennai Super Kings,Punjab Kings,71.19,70.57,95,97,Eden Gardens,Humid,Chennai Super Kings,Bat,7,Chennai Super Kings
2701,Punjab Kings,Kolkata Knight Riders,70.57,71.5,43,58,Chinnaswamy Stadium,Cloudy,Kolkata Knight Riders,Field,7,Kolkata Knight Riders
2702,Kolkata Knight Riders,Chennai Super Kings,71.5,71.19,45,82,Wankhede Stadium,Humid,Kolkata Knight Riders,Bat,0,Kolkata Knight Riders
2703,Punjab Kings,Lucknow Super Giants,70.57,73.13,92,46,Ekana Stadium,Humid,Punjab Kings,Bat,0,Punjab Kings
2704,Gujarat Titans,Punjab Kings,70.1,70.57,50,83,Chinnaswamy Stadium,Cloudy,Gujarat Titans,Bat,0,Gujarat Titans
2705,Punjab Kings,Delhi Capitals,70.57,71.2,97,79,Ekana Stadium,Humid,Delhi Capitals,Field,10,Delhi Capitals
2706,Punjab Kings,Kolkata Knight Riders,70.57,71.5,56,93,Chepauk,Humid,Punjab Kings,Field,10,Punjab Kings
2707,Sunrisers Hyderabad,Lucknow Super Giants,72.04,73.13,58,45,Rajiv Gandhi Stadium,Humid,Sunrisers Hyderabad,Field,3,Sunrisers Hyderabad
2708,Delhi Capitals,Rajasthan Royals,71.2,72.07,97,97,Chinnaswamy Stadium,Cloudy,Rajasthan Royals,Bat,7,Rajasthan Royals
2709,Gujarat Titans,Punjab Kings,70.1,70.57,64,74,Eden Gardens,Dew,Gujarat Titans,Field,5,Gujarat Titans
2710,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,91,63,Narendra Modi Stadium,Dew,Kolkata Knight Riders,Field,4,Kolkata Knight Riders
2711,Delhi Capitals,Royal Challengers Bengaluru,71.2,70.57,65,50,Narendra Modi Stadium,Sunny,Royal Challengers Bengaluru,Field,4,Delhi Capitals
2712,Royal Challengers Bengaluru,Chennai Super Kings,70.57,71.19,53,51,Narendra Modi Stadium,Humid,Royal Challengers Bengaluru,Field,2,Royal Challengers Bengaluru
2713,Rajasthan Royals,Gujarat Titans,72.07,70.1,84,43,Arun Jaitley Stadium,Sunny,Gujarat Titans,Field,10,Rajasthan Royals
2714,Delhi Capitals,Mumbai Indians,71.2,71.65,92,50,Eden Gardens,Cloudy,Mumbai Indians,Field,1,Delhi Capitals
2715,Punjab Kings,Mumbai Indians,70.57,71.65,81,57,Wankhede Stadium,Sunny,Punjab Kings,Bat,10,Punjab Kings
2716,Punjab Kings,Sunrisers Hyderabad,70.57,72.04,40,61,Arun Jaitley Stadium,Humid,Punjab Kings,Field,8,Sunrisers Hyderabad
2717,Rajasthan Royals,Kolkata Knight Riders,72.07,71.5,70,83,Narendra Modi Stadium,Humid,Kolkata Knight Riders,Field,6,Kolkata Knight Riders
2718,Punjab Kings,Rajasthan Royals,70.57,72.07,70,86,Narendra Modi Stadium,Dew,Punjab Kings,Bat,4,Rajasthan Royals
2719,Royal Challengers Bengaluru,Lucknow Super Giants,70.57,73.13,91,57,Arun Jaitley Stadium,Cloudy,Royal Challengers Bengaluru,Field,7,Royal Challengers Bengaluru
2720,Royal Challengers Bengaluru,Gujarat Titans,70.57,70.1,81,79,Ekana Stadium,Dew,Gujarat Titans,Field,4,Gujarat Titans
2721,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,55,57,Wankhede Stadium,Sunny,Kolkata Knight Riders,Bat,6,Kolkata Knight Riders
2722,Gujarat Titans,Chennai Super Kings,70.1,71.19,51,84,Ekana Stadium,Humid,Gujarat Titans,Bat,4,Gujarat Titans
2723,Rajasthan Royals,Sunrisers Hyderabad,72.07,72.04,93,57,Narendra Modi Stadium,Humid,Sunrisers Hyderabad,Bat,6,Sunrisers Hyderabad
2724,Rajasthan Royals,Delhi Capitals,72.07,71.2,66,75,Rajiv Gandhi Stadium,Cloudy,Rajasthan Royals,Bat,0,Rajasthan Royals
2725,Chennai Super Kings,Delhi Capitals,71.19,71.2,79,56,Wankhede Stadium,Humid,Chennai Super Kings,Bat,6,Delhi Capitals
2726,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,55,43,Chinnaswamy Stadium,Dew,Kolkata Knight Riders,Field,1,Kolkata Knight Riders
2727,Kolkata Knight Riders,Punjab Kings,71.5,70.57,95,95,Arun Jaitley Stadium,Dew,Kolkata Knight Riders,Bat,1,Kolkata Knight Riders
2728,Lucknow Super Giants,Punjab Kings,73.13,70.57,74,94,Chepauk,Dew,Lucknow Super Giants,Field,6,Punjab Kings
2729,Gujarat Titans,Royal Challengers Bengaluru,70.1,70.57,61,72,Rajiv Gandhi Stadium,Dew,Gujarat Titans,Field,6,Royal Challengers Bengaluru
2730,Lucknow Super Giants,Sunrisers Hyderabad,73.13,72.04,80,94,Chepauk,Humid,Lucknow Super Giants,Bat,2,Lucknow Super Giants
2731,Chennai Super Kings,Lucknow Super Giants,71.19,73.13,98,99,Arun Jaitley Stadium,Humid,Lucknow Super Giants,Field,2,Lucknow Super Giants
2732,Royal Challengers Bengaluru,Kolkata Knight Riders,70.57,71.5,68,96,Wankhede Stadium,Humid,Royal Challengers Bengaluru,Bat,3,Royal Challengers Bengaluru
2733,Gujarat Titans,Royal Challengers Bengaluru,70.1,70.57,75,95,Ekana Stadium,Sunny,Gujarat Titans,Bat,2,Gujarat Titans
2734,Chennai Super Kings,Royal Challengers Bengaluru,71.19,70.57,67,58,Chepauk,Dew,Royal Challengers Bengaluru,Field,2,Royal Challengers Bengaluru
2735,Delhi Capitals,Sunrisers Hyderabad,71.2,72.04,70,49,Ekana Stadium,Dew,Delhi Capitals,Bat,2,Sunrisers Hyderabad
2736,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,93,57,Ekana Stadium,Sunny,Royal Challengers Bengaluru,Field,2,Royal Challengers Bengaluru
2737,Delhi Capitals,Gujarat Titans,71.2,70.1,70,55,Arun Jaitley Stadium,Dew,Delhi Capitals,Bat,10,Delhi Capitals
2738,Punjab Kings,Lucknow Super Giants,70.57,73.13,43,56,Arun Jaitley Stadium,Cloudy,Lucknow Super Giants,Field,9,Lucknow Super Giants
2739,Punjab Kings,Mumbai Indians,70.57,71.65,87,80,Chepauk,Cloudy,Mumbai Indians,Field,0,Mumbai Indians
2740,Sunrisers Hyderabad,Delhi Capitals,72.04,71.2,61,61,Narendra Modi Stadium,Dew,Sunrisers Hyderabad,Field,7,Sunrisers Hyderabad
